Id,SalePrice
1341,114392.54353716999
521,254381.1096737894
2136,132570.32251071898
996,199829.96281043213
227,142412.61817705742
135,180908.41504754516
1167,164393.4513129005
294,237890.13887456025
1776,212980.95017444165
540,167923.9575273762
1717,254956.31110806548
2303,125031.89853438488
116,189201.835573529
127,142870.98133371852
1371,129549.8465829257
1014,153900.82587074323
1507,105985.80215464403
702,138618.74296281554
750,148241.43628236232
261,148142.4704874225
1559,58944.00224785067
577,231886.6194827985
2812,200112.83422269535
2080,169790.87535139112
1368,106524.14796673006
2376,121407.98299530742
659,123600.23933195783
1235,138095.2519703016
332,73025.29217858947
1917,145332.7153213433
2094,237879.8964726082
1460,262562.6977486536
1471,215910.37731960998
1509,121535.69050154136
1922,131483.71692274846
433,507222.7232099805
460,265858.34193596564
1116,229980.95790785347
1137,163203.1352764353
53,158339.09214222623
2354,275238.3329411353
1475,201183.13598600263
1761,494665.1092668686
842,134735.85023553498
2739,186665.76523204768
2509,155818.3646484243
1007,202136.52702134062
2610,189729.86404882307
1952,94733.74873439122
2719,163063.3288317101
2921,83856.90756506645
1966,157628.92022273727
292,117603.98742988257
1204,182787.1131917071
1829,251965.14272853354
2419,204929.02699977948
391,143679.18472730875
798,121618.78097668788
481,201310.2282077792
193,213871.63594829247
555,116407.68512117867
899,46796.82956474519
2357,180933.62078192996
328,137261.55096865448
1356,115133.25938835749
1154,104647.36777226799
1730,190938.1925458055
2249,166391.0347915658
1119,295158.0521506319
2856,152960.73613475641
1394,129367.8447106446
2587,104338.91468220849
61,310162.21318540396
2661,178848.519765189
2711,134259.20604586613
1147,181587.70709536056
757,123618.9091188272
2623,103025.07147227324
2378,140114.06515225722
1413,157864.83944397353
1722,224820.81657997952
1112,225094.37191930335
1623,192495.11313891673
1201,199154.51492761436
1513,125688.2867906851
957,366155.5810484275
1171,248369.81104071153
1145,198012.3511747702
2726,232640.06158401544
703,157937.02192897926
760,127866.88332239196
1964,156444.12395525404
2512,172639.55050676953
159,147147.84954367607
1281,169382.218860812
468,196433.1398787428
290,128531.00268448582
665,105128.5231987834
1463,249762.44502283056
1792,221835.01695067523
923,181114.780074054
500,283993.4867918397
1408,193166.53770470092
331,90527.71891528416
170,131633.4811161509
2192,93214.04363747995
2571,292177.19696245313
2314,166900.32633631016
2647,98968.01265676883
422,424414.74645912444
2457,346781.1518188088
1838,193485.82246232318
2805,260886.2579592325
1645,150864.3989014956
1711,306473.5452382466
2825,243375.84064811678
322,315535.95230699755
2103,265434.851471396
342,123360.35686183741
600,118952.39413636547
488,164787.01879374922
1725,313779.5025399107
2246,324935.28608354833
2847,154334.22290324958
806,237605.2521771191
530,229772.8450545171
963,195836.69610965613
2678,98430.46165897604
171,81190.1489179241
2401,424950.91248387855
805,221261.49164497887
2259,246377.81745406156
1748,185818.20181687543
1361,144372.79837073476
1677,114069.88915997559
1406,174283.35806947772
2322,270700.69327156676
688,152177.45858648448
143,149072.77129271274
804,204969.76761367265
1214,213115.0506357993
2828,160788.90029595167
1999,202497.92915448605
2467,209604.4206958194
2665,165174.97910020073
1538,320469.9465292151
398,112921.97422174228
2822,161759.9990611891
2157,147786.93694835325
1856,193817.05419794508
1269,89854.55789379361
2570,118846.30418761694
2320,237413.81872258033
1517,129661.19278639911
2304,125253.23715346742
1312,90261.19633792188
2012,133134.95070309006
506,255054.3075807869
2865,212500.55608562077
2367,105976.30424102834
554,89744.44160072616
238,143820.49068326803
1954,100639.05271343299
2488,124141.69854916663
2291,75445.94559432741
1969,105048.25901807983
2725,166338.73087859422
1482,154673.42019850897
2763,208326.43594136476
503,266610.2982360908
1584,246452.39122682993
1531,153535.135060791
2210,191462.78039359697
459,331042.0470360137
556,126226.43739266242
1347,135080.74261527119
1290,72801.1502845755
1388,95719.15960484823
1571,287056.2367127716
2754,214590.47705278615
765,145841.68052278273
2494,131290.7283102243
2870,234312.84974457763
7,247095.72794615407
1114,232039.32475212842
2418,281133.39047655446
291,143073.9265152731
18,384644.986917043
39,394634.8410618441
1001,273937.5793108013
2442,231602.02774000954
616,126440.6251230326
2680,84502.60022011395
1414,122193.3016410812
289,158516.18475166176
40,282497.03434565576
860,139231.62425360223
409,135693.31616233953
673,163187.09481803435
2427,181069.5307656888
2036,226115.36056384252
2564,136804.74030855385
642,169078.73606074904
1008,169130.43568735739
1908,153585.6505008299
2519,205508.29643577733
1369,91749.50362883358
2855,169621.95875490535
712,104841.04766776727
1943,116796.39209722308
1958,123069.68300559351
107,162179.76857417164
2295,202263.53513767055
704,105283.44073576994
676,134118.53242044753
259,180850.2335438837
93,288289.76760474173
106,236700.2475488513
2315,172696.01709919563
1050,95794.53322662342
1095,207310.7632208395
2709,155988.1085086525
758,141115.6277671018
1496,162638.51610716002
2370,120196.50193062615
2458,299906.66889596253
2733,139281.39378845604
161,243895.16210508294
726,143536.5272381033
845,212629.90374630847
947,255582.5035348495
2232,113140.83861157655
2563,140261.96106310864
2299,163223.23669063818
211,67878.11276250995
605,149348.7698661673
1478,198501.661946979
2247,301023.87327662326
2274,221121.0829232134
2869,223777.88306754435
967,215591.9164324099
2656,116245.31734451506
667,198924.5192138686
1042,115905.35839487806
2023,159678.0670908658
2447,370495.74172565766
2055,126417.68631351912
2275,291091.7909380226
2204,177610.88332446726
1563,293464.0680581207
483,234703.03583614182
796,132757.3989956029
1526,151205.28733558118
2042,119048.80380272651
442,342399.0330947654
1693,334504.73573402705
1468,221054.24419457227
1430,193523.26044130907
2605,147670.94542207866
1529,204072.54809514133
335,150524.445565067
1287,119190.68978706593
31,97874.29742658783
1785,329601.6061772851
82,158000.89202743376
2620,120665.73994311292
252,174304.6210653124
721,63597.1960661753
2165,197486.5136046094
2316,198133.38487581807
775,140595.0436176742
1558,80298.98100330698
17,219152.38986527175
1022,241186.21719771106
925,126233.17670489731
438,284825.95658391033
1270,139508.57387998345
1272,132225.5731040355
215,137985.25246686608
266,228050.57497018276
2402,296186.548671265
1250,132463.19973802543
1984,134731.6803127298
1279,144901.9019947116
377,248831.22975334345
1252,95471.73706874896
2156,264046.2041152059
499,330696.75574375887
1374,117331.02506197835
2898,245131.75080214068
401,112246.78144633904
2721,147429.57454089232
2078,243032.32033866766
2589,121932.59972858615
1946,232766.50045876033
1334,120586.73241815713
2781,216366.10989200952
431,392149.4868146606
576,202181.3346824256
1474,213068.24268947073
2254,156155.9758944037
2155,282261.031552193
885,95361.61159735946
643,138969.39547023765
1944,121004.89481328079
480,198346.62200023577
2845,99489.87749550579
2387,328186.63996410003
2407,232995.38002335475
2527,167348.39242244762
2514,151405.16103706247
629,136331.41145235428
80,211011.75287355945
1876,136583.3952284206
1546,118556.62381167634
2518,171691.28192076605
2347,146523.0322154843
783,235546.71397669427
1322,27253.025442060258
194,96416.7481811425
1770,300758.44362939
2143,136006.637021256
1229,232528.71835836183
511,282501.73563006625
46,256918.1850362206
1348,154405.3521718446
2465,211850.83712002038
387,232191.7292163718
873,233157.40398978037
1918,121257.8765071076
2764,236384.52685439857
2184,126537.14708645343
934,142143.43746111068
1920,128342.62688824497
2631,150792.61485460092
1768,554236.6488462305
2040,121006.6882318164
1749,219639.11618433002
834,259874.41544239878
1457,230282.6933428728
79,107154.874187063
2302,131492.40957268022
1817,151449.714144076
2755,243296.48847716505
359,172529.25725971832
2059,105558.03849216404
2092,227210.92163705238
2516,220483.11821640393
150,109626.91664974757
1656,120237.91197265979
83,93546.43575405484
2411,191320.31380548954
795,82773.50384468886
2312,215165.6655227042
2917,118638.23029195788
1624,183797.52827437333
2215,298627.80042044935
1211,152230.5004857471
1485,159455.5786128677
1024,186136.34678126147
570,201150.04078892572
2874,142560.18859880127
700,129222.0520211187
2756,228869.37018439453
2022,177924.97435553191
583,240578.02757305454
2392,377192.71119821
2424,177886.97074027485
212,115060.49203265614
736,132375.49797131872
1610,167971.3438334812
890,115439.83568439122
467,185991.21717799953
578,201362.49811677227
1747,199319.1566195122
1149,149548.36601775547
2758,278737.3023117868
857,144068.42611149314
2219,261213.5922065597
733,103036.61807678684
2909,114861.62505987407
1798,248258.0854156362
235,124704.00861313811
2366,123601.78632544975
1027,136188.37429502088
1195,141190.61239013157
1303,38284.86187142454
148,197522.8375039482
608,172891.0270413349
2515,214528.94218033715
821,256711.169877293
2500,278020.0916362463
745,112825.9900939431
741,135700.6041945758
1611,112468.86817678862
2532,128454.53377372661
1081,227561.26300984563
1692,430531.7147231729
2520,185117.00312691214
276,123598.98569666938
1992,137315.07292665917
663,38544.40646897684
418,122275.93750337721
1733,212392.4315339944
2359,144609.19342949064
253,187965.42515175283
1518,198895.65094930175
2035,147323.86939765775
2919,75150.38180048057
1540,230624.54906251712
2120,145402.4008168329
1674,161321.76635368296
256,146093.91999210868
2361,95459.10404633553
978,82279.86453471512
2280,122469.85276461305
2095,225902.74277565008
1709,333942.05090866244
2801,250475.71772767528
1246,112268.66445875764
2373,93625.09652398173
1055,318826.06921405654
2017,134750.3655512005
1099,297645.0178759505
1344,86152.46751041178
835,208618.71340685518
1117,238949.15941520405
2043,84655.49905638344
2085,121413.23989621196
410,149315.43129095834
2650,112526.21907596313
2867,169298.1696187998
1668,109065.86251638275
1161,161870.33575031772
2122,178437.72490521564
2539,153700.71849845463
1047,144491.54374085626
1445,141049.57570977046
541,128516.94055295922
569,230296.83463526686
1276,123549.76374069521
918,160621.54531693115
326,159191.5028176654
1936,128887.18346937056
895,108625.11695744225
257,152447.72806272493
1241,179719.34648820397
1545,130642.74637366421
1189,180019.7851586691
270,151734.89205652807
2066,170138.6465977781
693,104189.16934354918
1259,133726.84019350132
2916,151478.2233146896
2321,305023.8176856453
1977,109989.91644906625
1895,139113.9247827918
1240,179181.03275088704
85,154124.1860501336
1823,117540.35650578781
825,296710.71154320217
110,228057.03620838444
697,120369.36766163936
2297,121175.18652476175
1231,132101.25221695701
1355,141227.05626736747
968,327314.06134541426
584,229305.22257156565
1315,145157.68196492438
1606,136464.8473298873
206,98230.26369753052
1685,377292.5661070564
2016,136397.1953511685
869,208285.975125908
2135,125530.90462490139
2346,174636.29550093933
2430,238312.05712955468
2198,84720.4961160831
2652,126311.94100828661
27,114935.01738572463
241,164657.8582052999
906,131141.38756799637
1506,121831.72606235545
2098,362632.69851227466
1435,222446.33230637782
2213,148844.30273704918
1274,126833.76751131396
743,8398.132197051978
1737,213764.0258794888
2797,271396.5257734427
2185,62954.83170512348
58,165218.39753416626
830,213667.86775725463
808,113695.2461251759
680,150208.2761200165
1153,112611.16646453211
1291,149940.45783965295
1818,144509.24504433782
2161,203354.1589860613
1883,115859.31619732564
350,370016.2055444822
2473,158804.25986386475
295,186890.33809044992
293,184209.2944057372
859,125454.34999730837
288,72416.27137647233
1578,147500.3454243525
102,203664.0364451613
2831,151862.73640604288
1030,150709.02303630067
2551,147678.06838416422
1286,142520.10826221594
958,308816.1425942779
776,135291.29618499568
72,246098.92242629535
2263,264730.0567998308
1866,161577.68244637168
2876,66458.13543265469
2146,239952.5277311696
103,184097.24270775184
1500,142829.79886529825
492,176607.28290675304
167,154015.64046511764
2597,121124.89044222803
2685,116922.04533708913
1035,156241.427007007
1220,66142.7915933318
2602,148248.85612078157
2159,209671.8321178865
695,154513.3964594936
1109,279999.4445192051
640,188218.45549127887
1652,149086.2424017186
2090,165967.4775200333
1188,186529.36191432865
2345,220044.82226690016
1059,395067.728423692
2751,249151.93290226514
128,210200.46659931916
1523,177193.7565904346
2925,184473.83826002188
2145,295385.80726355204
1121,226355.2459951756
566,253165.75128403635
565,258621.12823744217
1331,145144.7073661816
2928,120993.17961565057
156,132187.67680017248
797,141124.58618940442
327,93221.62574076008
2859,142529.96929474117
1453,124844.66680979976
1762,345645.5285663464
1868,213899.80952437408
1760,171908.85724984156
1113,217910.55952136734
1812,200436.6770363146
117,155223.5547408044
1142,209360.47810313216
2342,413786.99401187757
927,156834.2615831579
2478,176521.4007975258
655,70912.9694831651
2064,124005.63865136052
369,307414.80300258973
2239,127813.4925393741
2732,211977.32289925116
1653,161640.99943442683
959,234034.93558840704
2395,357127.80000398814
1412,118696.86365979738
271,250091.4339258829
1484,155411.55419091895
1497,162231.65011020954
552,159053.65378849444
2,122471.1865349216
1855,304008.7765653973
4,284255.0872681619
2292,153336.59083479742
134,141336.64837840988
646,93043.33064472795
42,306256.3720000501
532,231469.4484557368
713,94901.66003744616
2561,142283.7381762232
2360,129052.880166422
1333,130886.81929859018
1407,211784.8553683954
2892,293136.2234947168
574,216820.06308049697
1227,210178.6441711429
2591,224537.08643989445
1476,221804.99616786244
1125,256494.11965860717
1446,147770.72438181157
408,119077.79318847731
1101,293517.9058421033
2251,192803.06104854215
373,184726.55530913715
2554,135219.81775619445
2382,272829.4766733686
1985,84974.44960893966
519,256050.298800189
1093,183021.56273272014
864,247865.6173990691
2889,152183.91785581777
2308,204033.48836873934
986,165053.07234191112
1302,147560.94174883259
585,153547.71685422419
2708,151138.0751308521
147,139745.74274551577
1441,226424.66091550782
383,189724.5515214109
285,158687.68342928472
181,106522.73044312588
358,189945.72745320524
780,174823.7741665174
258,186215.8820453142
1865,220090.27755673014
692,123317.49739086712
2902,331274.824810302
508,255407.2062986024
2638,156728.79539903978
36,144321.50087122098
611,174431.2248899888
2281,152864.5886824472
1678,118179.4918804205
1696,451347.75292462367
1557,74187.12473835905
2180,154199.65920244608
1726,238764.9804221553
951,150343.12029770543
267,222684.40544064832
2706,132509.74217071835
2221,256664.97408252835
1357,169844.27130732095
2901,312830.1061063424
347,164045.42759669942
2164,203230.27845167625
1586,303453.4699997662
360,144206.18434245698
1769,268069.83394769556
2617,171707.532193479
1879,132912.73234609037
991,225638.21629714585
1535,135285.69047353847
1191,137973.65335215747
1579,242945.7675973252
1882,150220.5215710912
1510,132893.04697979533
2196,165594.58314296283
1845,185971.72963782208
2336,407418.73195099464
942,97554.26043108033
861,130703.65948951023
2555,116577.78286141879
1392,174705.93390980345
2099,265619.8166034326
1543,120805.31228448683
948,289025.4060340688
1239,192233.10981398984
22,182481.89678082507
2796,244839.31949792142
2747,189463.70975277587
92,290554.5191155779
210,165551.8966294776
1858,200622.6731796645
2228,152068.88333386127
447,265302.19270817126
827,251429.79784529353
1649,206934.35175607074
682,143912.45989203852
2698,112293.06918493964
494,160401.65926067377
214,96370.45878425242
2441,241645.02381792243
2679,123197.78916531762
1336,137650.78562605428
465,173840.7290003797
1524,157552.25171279974
2543,104495.10583118373
631,150912.7310021055
2452,310681.8030512704
228,171755.07125931155
126,187658.8079136585
1092,262016.987997453
1122,215230.0266605573
932,232484.63634845868
1980,65950.00220892417
2171,124210.16221463896
551,155377.5024450545
2768,174229.48722427065
2056,108199.41198944795
1159,352614.91288007284
2645,118696.76490201583
1174,176750.91672219997
2266,222157.20567304845
2462,366500.0672592835
1219,145739.38231305243
2922,191250.8848351274
118,148262.7974293849
474,151371.7671301647
2576,157388.95214971533
872,279330.5999908951
1077,220423.05613210623
1536,154201.3134558503
1150,114225.073714506
2341,359227.8164610618
1931,151566.03413136626
2785,130910.00683890359
2538,126168.97642232034
597,213188.39408989454
464,228534.69751730683
233,250469.52290125616
2169,140390.58651094735
2123,167846.901707471
1867,178914.40183445328
137,240333.4861490681
515,245977.76404863398
933,108271.59610882447
2784,163108.58721494384
972,157115.93808917486
599,170562.2860821158
2614,127004.45358932033
2582,145920.91248419258
1409,169824.7102138647
175,105880.33108692893
352,237847.40935984842
976,108091.07682595216
2134,194312.47759622213
984,109726.58667785786
2396,344236.05024141585
1673,124315.21812651429
404,127044.3261458312
607,169640.0966885416
814,159637.29935975344
868,195019.07717256274
2271,181934.13747209264
1633,271926.99942096975
337,173013.41850143764
2765,198746.49068248068
1746,261680.54741626204
368,353438.95963270357
2806,212723.81127921576
1662,196814.4181614552
1234,222615.54541119005
1373,123596.37072696771
1672,106378.57195556808
1939,120293.4408484214
